step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
4,CASH_IN,32869.95,C1001073,291360.74,258490.79,C3001073,23089.62,55959.57,0,0
10,DEBIT,147217.12,C1001074,243973.95,96756.83,C3001074,668525.14,815742.26,0,0
24,DEBIT,60316.14,C1001075,93281.93,32965.79,C3001075,845105.64,905421.78,0,0
17,CASH_IN,92731.86,C1001076,447355.23,354623.37,C3001076,354627.09,447358.95,0,0
10,DEBIT,119926.17,C1001077,124268.0,4341.83,C3001077,46033.14,165959.31,0,0
17,PAYMENT,34337.55,C1001078,45654.44,11316.89,M2001078,986775.6,1021113.15,0,0
28,PAYMENT,148353.4,C1001079,375007.59,226654.19,M2001079,263698.26,412051.66,0,0
20,TRANSFER,60597.8,C1001080,87807.77,27209.97,C3001080,126621.12,187218.92,0,0
24,CASH_IN,132508.13,C1001081,185948.0,53439.87,C3001081,369752.51,502260.64,0,0
5,CASH_OUT,31740.78,C1001082,14142.46,14142.46,C3001082,738557.04,770297.82,0,0
2,CASH_OUT,137654.72,C1001083,68533.97,68533.97,C3001083,293916.6,431571.32,0,0
6,TRANSFER,25724.8,C1001084,86601.82,60877.02,C3001084,574703.2,600428.0,0,0
21,TRANSFER,85128.76,C1001085,27205.06,27205.06,C3001085,415559.99,500688.75,0,0
2,DEBIT,49516.49,C1001086,328328.48,278811.99,C3001086,117763.99,167280.48,0,0
13,TRANSFER,149700.21,C1001087,418503.9,268803.69,C3001087,330287.01,479987.22,0,0
30,TRANSFER,52480.8,C1001088,186657.7,134176.9,C3001088,724870.51,777351.31,0,0
11,CASH_OUT,176355.29,C1001089,437288.24,260932.95,C3001089,612003.9,788359.19,1,0
11,DEBIT,178374.86,C1001090,106673.29,106673.29,C3001090,119778.38,298153.24,0,0
16,TRANSFER,39368.62,C1001091,162695.21,123326.59,C3001091,163322.41,202691.03,0,0
11,TRANSFER,122807.8,C1001092,75368.5,75368.5,C3001092,640733.36,763541.16,0,0
19,DEBIT,17634.76,C1001093,310279.6,292644.84,C3001093,813415.41,831050.17,0,0
15,CASH_IN,78368.27,C1001094,209934.8,131566.53,C3001094,349474.5,427842.77,0,0
25,DEBIT,142693.01,C1001095,306641.67,163948.66,C3001095,595310.75,738003.76,0,0
23,CASH_OUT,131918.71,C1001096,380837.45,248918.74,C3001096,170643.59,302562.3,0,0
23,CASH_IN,124977.66,C1001097,272851.51,147873.85,C3001097,311376.34,436354.0,0,0
16,PAYMENT,56579.92,C1001098,313815.18,257235.26,M2001098,20270.21,76850.13,0,0
11,DEBIT,75667.19,C1001099,467625.16,391957.97,C3001099,768275.95,843943.14,0,0
22,CASH_OUT,20678.93,C1001100,149532.15,128853.22,C3001100,401009.82,421688.75,0,0
16,CASH_IN,143832.66,C1001101,179581.97,35749.31,C3001101,816125.57,959958.23,0,0
8,DEBIT,100827.37,C1001102,358851.68,258024.31,C3001102,708373.0,809200.37,0,0
4,TRANSFER,141782.25,C1001103,305652.76,163870.51,C3001103,828744.27,970526.52,0,0
8,DEBIT,49863.81,C1001104,89266.45,39402.64,C3001104,285658.67,335522.48,0,0
4,PAYMENT,64955.2,C1001105,188073.66,123118.46,M2001105,185108.73,250063.93,0,0
24,DEBIT,66909.65,C1001106,233919.01,167009.36,C3001106,971905.68,1038815.33,0,0
25,CASH_IN,5245.91,C1001107,209694.92,204449.01,C3001107,717327.79,722573.7,0,0
3,CASH_IN,68275.47,C1001108,89137.4,20861.93,C3001108,834042.27,902317.74,0,0
3,DEBIT,160680.58,C1001109,462215.05,301534.47,C3001109,13133.37,173813.95,0,0
27,CASH_IN,179469.97,C1001110,381159.38,201689.41,C3001110,354461.62,533931.59,0,0
29,TRANSFER,103691.84,C1001111,240677.92,136986.08,C3001111,742816.69,846508.53,0,0
18,DEBIT,91154.79,C1001112,340030.51,248875.72,C3001112,77982.83,169137.62,0,0
29,TRANSFER,6261.84,C1001113,448641.34,442379.5,C3001113,567339.93,573601.77,0,0
26,TRANSFER,175852.95,C1001114,68087.07,68087.07,C3001114,429072.77,604925.72,1,0
19,CASH_OUT,2700.74,C1001115,125186.53,122485.79,C3001115,17616.51,20317.25,0,0
19,DEBIT,188955.54,C1001116,271350.62,82395.08,C3001116,235975.58,424931.12,0,0
21,CASH_IN,97894.33,C1001117,399505.19,301610.86,C3001117,284791.99,382686.32,0,0
5,TRANSFER,68452.71,C1001118,18127.45,18127.45,C3001118,111859.95,180312.66,0,0
18,CASH_OUT,184851.27,C1001119,492009.08,307157.81,C3001119,631536.91,816388.18,0,0
28,DEBIT,4975.76,C1001120,227453.3,222477.54,C3001120,242397.88,247373.64,0,0
10,DEBIT,116326.84,C1001121,179615.57,63288.73,C3001121,277619.5,393946.34,0,0
29,PAYMENT,109831.61,C1001122,146362.22,36530.61,M2001122,898238.6,1008070.21,0,0
22,PAYMENT,43942.15,C1001123,87178.35,43236.2,M2001123,467123.09,511065.24,0,0
21,TRANSFER,85834.6,C1001124,395786.95,309952.35,C3001124,392128.15,477962.75,0,0
6,PAYMENT,130487.57,C1001125,477707.08,347219.51,M2001125,723871.04,854358.61,0,0
1,TRANSFER,145453.53,C1001126,206822.38,61368.85,C3001126,909613.8,1055067.33,0,0
5,CASH_IN,243.3,C1001127,476210.35,475967.05,C3001127,25036.34,25279.64,0,0
9,TRANSFER,187377.0,C1001128,411898.81,224521.81,C3001128,448238.85,635615.85,1,0
12,PAYMENT,32988.62,C1001129,240525.56,207536.94,M2001129,610781.36,643769.98,0,0
26,CASH_IN,46792.73,C1001130,337013.09,290220.36,C3001130,318563.1,365355.83,0,0
14,PAYMENT,52768.34,C1001131,217492.09,164723.75,M2001131,772407.72,825176.06,0,0
2,TRANSFER,7660.25,C1001132,279361.7,271701.45,C3001132,971477.07,979137.32,0,0
17,CASH_OUT,24698.12,C1001133,29023.17,4325.05,C3001133,943427.37,968125.49,0,0
14,DEBIT,197271.35,C1001134,348131.74,150860.39,C3001134,265982.54,463253.89,0,1
26,PAYMENT,63111.83,C1001135,26412.32,26412.32,M2001135,226338.28,289450.11,0,0
13,TRANSFER,23148.69,C1001136,408542.47,385393.78,C3001136,957490.53,980639.22,0,0
27,CASH_IN,21487.55,C1001137,412473.46,390985.91,C3001137,458628.49,480116.04,0,0
9,PAYMENT,143920.05,C1001138,118538.64,118538.64,M2001138,208297.72,352217.77,0,0
26,PAYMENT,170928.28,C1001139,161831.39,161831.39,M2001139,706996.96,877925.24,0,0
25,DEBIT,51464.76,C1001140,240655.19,189190.43,C3001140,284420.32,335885.08,0,0
15,TRANSFER,4279.81,C1001141,298331.45,294051.64,C3001141,267246.98,271526.79,0,0
25,CASH_OUT,44695.69,C1001142,143676.83,98981.14,C3001142,879249.04,923944.73,0,0
22,CASH_IN,11397.49,C1001143,296243.2,284845.71,C3001143,162479.15,173876.64,0,0
15,TRANSFER,20768.65,C1001144,148893.54,128124.89,C3001144,64392.95,85161.6,0,0
24,CASH_IN,86358.47,C1001145,27745.36,27745.36,C3001145,269186.44,355544.91,0,0
30,PAYMENT,46060.68,C1001146,1263.77,1263.77,M2001146,606945.41,653006.09,0,0
11,DEBIT,103237.58,C1001147,50575.53,50575.53,C3001147,123087.85,226325.43,0,0
16,DEBIT,50773.4,C1001148,396125.35,345351.95,C3001148,471594.67,522368.07,0,0
29,CASH_OUT,188113.41,C1001149,480715.66,292602.25,C3001149,627337.11,815450.52,1,0
17,DEBIT,181198.2,C1001150,213483.1,32284.9,C3001150,848736.99,1029935.19,0,0
26,PAYMENT,113404.54,C1001151,256341.98,142937.44,M2001151,229869.59,343274.13,0,0
4,CASH_OUT,70949.36,C1001152,73424.08,2474.72,C3001152,817346.32,888295.68,0,0
1,TRANSFER,76291.26,C1001153,275515.68,199224.42,C3001153,234906.26,311197.52,0,0
8,DEBIT,82429.27,C1001154,72327.45,72327.45,C3001154,676766.54,759195.81,0,0
17,CASH_OUT,145543.11,C1001155,305607.17,160064.06,C3001155,430673.57,576216.68,0,0
3,PAYMENT,90382.64,C1001156,466629.33,376246.69,M2001156,114681.24,205063.88,0,0
29,CASH_IN,171360.32,C1001157,97849.27,97849.27,C3001157,714263.46,885623.78,0,0
20,CASH_IN,188824.55,C1001158,382281.86,193457.31,C3001158,217762.62,406587.17,0,0
15,PAYMENT,67255.64,C1001159,11751.21,11751.21,M2001159,176623.43,243879.07,0,0
15,PAYMENT,112182.83,C1001160,187748.62,75565.79,M2001160,358322.93,470505.76,0,0
24,CASH_IN,19101.8,C1001161,55374.25,36272.45,C3001161,653290.24,672392.04,0,0
22,CASH_OUT,40173.76,C1001162,176237.72,136063.96,C3001162,233996.48,274170.24,0,0
14,CASH_IN,82751.81,C1001163,86768.46,4016.65,C3001163,183661.54,266413.35,0,0
26,PAYMENT,41319.92,C1001164,186652.5,145332.58,M2001164,9953.63,51273.55,0,0
28,DEBIT,175324.44,C1001165,208761.4,33436.96,C3001165,471643.1,646967.54,0,0
23,TRANSFER,31741.42,C1001166,150295.56,118554.14,C3001166,428645.57,460386.99,0,0
14,DEBIT,91186.6,C1001167,328310.97,237124.37,C3001167,233867.74,325054.34,0,0
24,DEBIT,121179.28,C1001168,459426.03,338246.75,C3001168,53652.16,174831.44,0,0
2,PAYMENT,138403.6,C1001169,200297.69,61894.09,M2001169,429255.87,567659.47,0,0
13,CASH_IN,76675.57,C1001170,96171.58,19496.01,C3001170,788205.11,864880.68,0,0
26,CASH_OUT,173832.9,C1001171,135361.38,135361.38,C3001171,715282.13,889115.03,0,0
14,DEBIT,113707.0,C1001172,427000.41,313293.41,C3001172,860794.89,974501.89,0,0
27,CASH_IN,87957.61,C1001173,285819.86,197862.25,C3001173,9582.69,97540.3,0,0
24,CASH_OUT,13541.4,C1001174,227505.52,213964.12,C3001174,966419.32,979960.72,0,0
19,DEBIT,92991.42,C1001175,74818.36,74818.36,C3001175,341412.25,434403.67,0,0
7,CASH_OUT,164165.09,C1001176,224863.65,60698.56,C3001176,990397.8,1154562.89,1,0
3,CASH_IN,122946.75,C1001177,139246.0,16299.25,C3001177,252619.46,375566.21,0,0
15,TRANSFER,166449.27,C1001178,471581.56,305132.29,C3001178,471536.39,637985.66,1,0
23,CASH_IN,98852.93,C1001179,442035.05,343182.12,C3001179,353927.68,452780.61,0,0
14,PAYMENT,23780.49,C1001180,41951.27,18170.78,M2001180,355760.71,379541.2,0,0
11,CASH_OUT,2826.61,C1001181,258326.74,255500.13,C3001181,842282.1,845108.71,0,0
15,TRANSFER,60713.59,C1001182,112529.17,51815.58,C3001182,746418.94,807132.53,0,0
28,CASH_OUT,139628.3,C1001183,205388.54,65760.24,C3001183,992151.44,1131779.74,0,0
13,CASH_OUT,158072.95,C1001184,438424.0,280351.05,C3001184,613514.68,771587.63,1,0
18,DEBIT,59220.99,C1001185,263757.26,204536.27,C3001185,463256.6,522477.59,0,0
26,PAYMENT,99181.22,C1001186,167107.65,67926.43,M2001186,90073.86,189255.08,0,0
6,CASH_OUT,84281.67,C1001187,103944.18,19662.51,C3001187,996561.42,1080843.09,0,0
3,CASH_IN,82163.5,C1001188,400162.43,317998.93,C3001188,551530.65,633694.15,0,0
19,CASH_IN,46346.61,C1001189,312259.01,265912.4,C3001189,700477.47,746824.08,0,0
15,DEBIT,27360.58,C1001190,234032.73,206672.15,C3001190,406742.39,434102.97,0,0
25,PAYMENT,39418.04,C1001191,108742.18,69324.14,M2001191,547715.71,587133.75,0,0
23,PAYMENT,11160.94,C1001192,167123.19,155962.25,M2001192,942577.73,953738.67,0,0
5,CASH_IN,39706.34,C1001193,479921.71,440215.37,C3001193,166419.44,206125.78,0,0
28,TRANSFER,1939.26,C1001194,260044.97,258105.71,C3001194,292372.58,294311.84,0,0
10,DEBIT,125488.95,C1001195,200349.64,74860.69,C3001195,152059.73,277548.68,0,0
7,DEBIT,63343.44,C1001196,260711.02,197367.58,C3001196,792215.9,855559.34,0,0
25,CASH_IN,194631.63,C1001197,389494.25,194862.62,C3001197,62045.26,256676.89,0,1
17,CASH_IN,38824.04,C1001198,170054.47,131230.43,C3001198,81631.65,120455.69,0,0
7,TRANSFER,69231.13,C1001199,89353.06,20121.93,C3001199,298494.11,367725.24,0,0
22,TRANSFER,71632.45,C1001200,292468.06,220835.61,C3001200,514188.18,585820.63,0,0
26,PAYMENT,1789.45,C1001201,332602.05,330812.6,M2001201,406274.8,408064.25,0,0
30,DEBIT,167857.67,C1001202,356359.0,188501.33,C3001202,44816.31,212673.98,0,0
12,DEBIT,6495.69,C1001203,440993.8,434498.11,C3001203,957491.56,963987.25,0,0
25,CASH_IN,188041.95,C1001204,185587.06,185587.06,C3001204,952869.52,1140911.47,0,0
17,PAYMENT,178425.66,C1001205,37677.45,37677.45,M2001205,279356.32,457781.98,0,0
13,DEBIT,107150.83,C1001206,479174.29,372023.46,C3001206,731525.62,838676.45,0,0
20,PAYMENT,108764.76,C1001207,217505.96,108741.2,M2001207,578575.41,687340.17,0,0
25,PAYMENT,130790.21,C1001208,311628.75,180838.54,M2001208,237476.7,368266.91,0,0
4,CASH_IN,77471.3,C1001209,333152.66,255681.36,C3001209,262171.55,339642.85,0,0
10,PAYMENT,129479.73,C1001210,273256.85,143777.12,M2001210,491153.17,620632.9,0,0
3,TRANSFER,9049.2,C1001211,102628.76,93579.56,C3001211,419236.94,428286.14,0,0
9,TRANSFER,10904.12,C1001212,377571.53,366667.41,C3001212,291229.33,302133.45,0,0
13,CASH_OUT,91500.36,C1001213,401875.99,310375.63,C3001213,807511.6,899011.96,0,0
18,CASH_IN,109969.5,C1001214,276487.79,166518.29,C3001214,481462.92,591432.42,0,0
15,CASH_OUT,177574.75,C1001215,244280.58,66705.83,C3001215,654848.06,832422.81,1,0
4,TRANSFER,21021.66,C1001216,56969.09,35947.43,C3001216,189273.5,210295.16,0,0
15,CASH_OUT,164547.32,C1001217,41975.83,41975.83,C3001217,533507.66,698054.98,0,0
22,CASH_IN,42088.46,C1001218,169782.42,127693.96,C3001218,317976.05,360064.51,0,0
2,CASH_IN,78877.32,C1001219,155423.08,76545.76,C3001219,526413.61,605290.93,0,0
15,PAYMENT,63388.83,C1001220,476828.23,413439.4,M2001220,780825.83,844214.66,0,0
8,DEBIT,80091.04,C1001221,391811.37,311720.33,C3001221,768913.21,849004.25,0,0
8,PAYMENT,30184.05,C1001222,329962.15,299778.1,M2001222,354220.68,384404.73,0,0
17,CASH_IN,100763.66,C1001223,258824.04,158060.38,C3001223,694277.12,795040.78,0,0
12,TRANSFER,160348.35,C1001224,83683.77,83683.77,C3001224,941289.95,1101638.3,1,0
19,TRANSFER,88362.65,C1001225,489228.34,400865.69,C3001225,625669.33,714031.98,0,0
10,PAYMENT,98173.65,C1001226,187520.35,89346.7,M2001226,148410.12,246583.77,0,0
9,CASH_IN,169768.64,C1001227,53462.8,53462.8,C3001227,679708.63,849477.27,0,0
5,TRANSFER,141241.02,C1001228,246899.45,105658.43,C3001228,104904.39,246145.41,0,0
6,CASH_IN,98141.84,C1001229,436999.01,338857.17,C3001229,872110.41,970252.25,0,0
20,TRANSFER,51613.36,C1001230,443645.5,392032.14,C3001230,516660.5,568273.86,0,0
26,CASH_IN,176996.86,C1001231,5482.96,5482.96,C3001231,385140.74,562137.6,0,0
2,CASH_OUT,115446.38,C1001232,443147.87,327701.49,C3001232,57006.59,172452.97,0,0
27,CASH_IN,44307.41,C1001233,135742.11,91434.7,C3001233,380783.73,425091.14,0,0
24,CASH_IN,53897.04,C1001234,19486.18,19486.18,C3001234,903206.67,957103.71,0,0
27,PAYMENT,160646.3,C1001235,423895.14,263248.84,M2001235,20983.0,181629.3,0,0
13,CASH_OUT,8924.7,C1001236,431933.38,423008.68,C3001236,474648.16,483572.86,0,0
6,DEBIT,198419.23,C1001237,298115.54,99696.31,C3001237,931158.09,1129577.32,0,1
5,PAYMENT,26157.3,C1001238,287216.88,261059.58,M2001238,394841.0,420998.3,0,0
25,DEBIT,159234.1,C1001239,406560.14,247326.04,C3001239,428175.69,587409.79,0,0
1,TRANSFER,79015.59,C1001240,393154.78,314139.19,C3001240,578560.06,657575.65,0,0
21,DEBIT,98494.02,C1001241,445052.74,346558.72,C3001241,462937.33,561431.35,0,0
22,CASH_IN,176142.05,C1001242,276373.72,100231.67,C3001242,168601.69,344743.74,0,0
21,DEBIT,82640.95,C1001243,483823.55,401182.6,C3001243,18555.54,101196.49,0,0
6,PAYMENT,107545.0,C1001244,498073.42,390528.42,M2001244,609811.66,717356.66,0,0
6,PAYMENT,9955.0,C1001245,58272.3,48317.3,M2001245,920806.59,930761.59,0,0
23,DEBIT,569.26,C1001246,424771.88,424202.62,C3001246,106364.13,106933.39,0,0
16,PAYMENT,49035.49,C1001247,249911.13,200875.64,M2001247,210952.72,259988.21,0,0
4,PAYMENT,136148.56,C1001248,193783.17,57634.61,M2001248,370229.49,506378.05,0,0
30,DEBIT,24340.85,C1001249,306536.15,282195.3,C3001249,808742.23,833083.08,0,0
11,CASH_OUT,22841.02,C1001250,27982.78,5141.76,C3001250,269260.32,292101.34,0,0
30,CASH_OUT,82251.03,C1001251,253230.56,170979.53,C3001251,882054.4,964305.43,0,0
30,TRANSFER,129602.62,C1001252,435445.29,305842.67,C3001252,54957.87,184560.49,0,0
30,PAYMENT,142443.19,C1001253,106730.76,106730.76,M2001253,940956.62,1083399.81,0,0
24,DEBIT,35772.29,C1001254,213194.95,177422.66,C3001254,560747.08,596519.37,0,0
23,PAYMENT,16009.67,C1001255,469740.44,453730.77,M2001255,658777.68,674787.35,0,0
9,CASH_IN,188085.37,C1001256,214281.92,26196.55,C3001256,367689.52,555774.89,0,0
23,PAYMENT,52207.21,C1001257,179183.82,126976.61,M2001257,781994.29,834201.5,0,0
3,PAYMENT,170683.96,C1001258,220268.32,49584.36,M2001258,166566.25,337250.21,0,0
19,CASH_OUT,172711.94,C1001259,259726.38,87014.44,C3001259,48911.83,221623.77,0,0
8,DEBIT,154527.27,C1001260,315995.67,161468.4,C3001260,395516.94,550044.21,0,0
5,PAYMENT,33849.84,C1001261,400346.4,366496.56,M2001261,853695.71,887545.55,0,0
4,CASH_OUT,164378.11,C1001262,226051.1,61672.99,C3001262,754926.84,919304.95,0,0
24,TRANSFER,153873.19,C1001263,408740.47,254867.28,C3001263,517155.97,671029.16,0,0
6,CASH_OUT,119384.93,C1001264,266860.33,147475.4,C3001264,572137.75,691522.68,0,0
2,CASH_OUT,67506.69,C1001265,169240.26,101733.57,C3001265,129892.83,197399.52,0,0
20,CASH_OUT,52575.47,C1001266,328975.41,276399.94,C3001266,840681.51,893256.98,0,0
28,PAYMENT,24465.65,C1001267,358861.13,334395.48,M2001267,786959.68,811425.33,0,0
11,PAYMENT,102000.44,C1001268,279024.49,177024.05,M2001268,656470.39,758470.83,0,0
4,TRANSFER,117093.65,C1001269,28307.49,28307.49,C3001269,466191.04,583284.69,0,0
15,CASH_IN,71931.86,C1001270,84941.44,13009.58,C3001270,964459.27,1036391.13,0,0
6,CASH_IN,95124.28,C1001271,142648.86,47524.58,C3001271,879031.97,974156.25,0,0
22,CASH_IN,72766.54,C1001272,141312.8,68546.26,C3001272,644430.49,717197.03,0,0
17,TRANSFER,128237.11,C1001273,336710.4,208473.29,C3001273,371801.0,500038.11,0,0
30,CASH_IN,180261.72,C1001274,9174.33,9174.33,C3001274,618022.28,798284.0,0,0
24,CASH_IN,32867.66,C1001275,377840.89,344973.23,C3001275,575440.93,608308.59,0,0
6,CASH_OUT,76343.62,C1001276,132671.24,56327.62,C3001276,394241.99,470585.61,0,0
19,PAYMENT,28259.63,C1001277,155010.92,126751.29,M2001277,306673.97,334933.6,0,0
30,PAYMENT,125026.26,C1001278,263954.91,138928.65,M2001278,407010.79,532037.05,0,0
25,CASH_OUT,145801.21,C1001279,107962.8,107962.8,C3001279,573911.41,719712.62,0,0
2,CASH_OUT,186389.36,C1001280,442235.66,255846.3,C3001280,428134.84,614524.2,0,0
15,CASH_OUT,55846.5,C1001281,42684.39,42684.39,C3001281,263574.49,319420.99,0,0
11,PAYMENT,190047.22,C1001282,222191.18,32143.96,M2001282,760963.32,951010.54,0,1
8,CASH_IN,12746.21,C1001283,424711.13,411964.92,C3001283,531467.5,544213.71,0,0
26,CASH_OUT,120642.47,C1001284,307921.95,187279.48,C3001284,67675.16,188317.63,0,0
19,TRANSFER,11520.83,C1001285,146164.76,134643.93,C3001285,368316.51,379837.34,0,0
13,CASH_OUT,178765.46,C1001286,210380.1,31614.64,C3001286,884913.46,1063678.92,1,0
12,DEBIT,106008.83,C1001287,353347.19,247338.36,C3001287,755236.53,861245.36,0,0
5,CASH_OUT,133902.74,C1001288,486630.37,352727.63,C3001288,323246.78,457149.52,0,0
6,PAYMENT,166331.63,C1001289,446569.36,280237.73,M2001289,938183.15,1104514.78,0,0
26,CASH_OUT,30147.09,C1001290,171216.4,141069.31,C3001290,76602.91,106750.0,0,0
22,DEBIT,7814.45,C1001291,499098.94,491284.49,C3001291,961234.7,969049.15,0,0
4,TRANSFER,175788.34,C1001292,1752.33,1752.33,C3001292,245705.09,421493.43,0,0
19,CASH_IN,63055.15,C1001293,13814.88,13814.88,C3001293,9094.18,72149.33,0,0
20,CASH_OUT,25882.88,C1001294,411920.26,386037.38,C3001294,433808.04,459690.92,0,0
1,DEBIT,93745.4,C1001295,99731.34,5985.94,C3001295,358970.43,452715.83,0,0
20,DEBIT,119701.38,C1001296,30384.63,30384.63,C3001296,539089.01,658790.39,0,0
17,TRANSFER,6291.02,C1001297,118574.04,112283.02,C3001297,796772.86,803063.88,0,0
12,PAYMENT,55051.64,C1001298,213050.08,157998.44,M2001298,842430.8,897482.44,0,0
15,CASH_OUT,6656.69,C1001299,365283.14,358626.45,C3001299,401230.0,407886.69,0,0
1,DEBIT,84125.04,C1001300,312167.76,228042.72,C3001300,429845.74,513970.78,0,0
26,TRANSFER,179030.5,C1001301,118810.61,118810.61,C3001301,148177.73,327208.23,0,0
14,CASH_IN,196532.22,C1001302,251635.22,55103.0,C3001302,47547.61,244079.83,0,1
6,DEBIT,127445.81,C1001303,463107.05,335661.24,C3001303,641214.99,768660.8,0,0
5,TRANSFER,32411.37,C1001304,407503.89,375092.52,C3001304,64437.63,96849.0,0,0
30,PAYMENT,181179.29,C1001305,161594.89,161594.89,M2001305,733830.12,915009.41,0,0
11,PAYMENT,103297.94,C1001306,491132.28,387834.34,M2001306,539090.15,642388.09,0,0
4,DEBIT,30834.49,C1001307,354310.2,323475.71,C3001307,198582.98,229417.47,0,0
13,DEBIT,184353.16,C1001308,31224.68,31224.68,C3001308,539522.94,723876.1,0,0
11,CASH_OUT,151518.06,C1001309,17580.36,17580.36,C3001309,182997.72,334515.78,0,0
3,TRANSFER,146367.88,C1001310,84203.97,84203.97,C3001310,438737.21,585105.09,0,0
1,DEBIT,141865.22,C1001311,363927.93,222062.71,C3001311,799560.32,941425.54,0,0
6,CASH_OUT,40147.93,C1001312,91869.46,51721.53,C3001312,461919.29,502067.22,0,0
18,CASH_OUT,42280.24,C1001313,255743.38,213463.14,C3001313,148699.32,190979.56,0,0
24,DEBIT,137689.77,C1001314,46630.06,46630.06,C3001314,723828.68,861518.45,0,0
10,PAYMENT,44022.58,C1001315,460443.08,416420.5,M2001315,186768.42,230791.0,0,0
5,TRANSFER,87790.47,C1001316,171980.31,84189.84,C3001316,738549.87,826340.34,0,0
23,TRANSFER,156422.16,C1001317,454066.03,297643.87,C3001317,479352.29,635774.45,1,0
10,PAYMENT,156812.11,C1001318,472437.82,315625.71,M2001318,453741.76,610553.87,0,0
12,DEBIT,90707.03,C1001319,3064.32,3064.32,C3001319,851435.04,942142.07,0,0
2,TRANSFER,158458.77,C1001320,232067.59,73608.82,C3001320,708603.52,867062.29,1,0
13,DEBIT,167740.5,C1001321,12328.03,12328.03,C3001321,32910.8,200651.3,0,0
8,DEBIT,130989.67,C1001322,454346.38,323356.71,C3001322,296174.31,427163.98,0,0
2,CASH_OUT,45762.33,C1001323,259203.77,213441.44,C3001323,870920.66,916682.99,0,0
20,PAYMENT,54874.95,C1001324,37472.01,37472.01,M2001324,18326.17,73201.12,0,0
1,DEBIT,63036.75,C1001325,55138.36,55138.36,C3001325,545253.45,608290.2,0,0
5,CASH_IN,23449.14,C1001326,191754.51,168305.37,C3001326,727825.67,751274.81,0,0
9,PAYMENT,54704.61,C1001327,470117.1,415412.49,M2001327,621856.09,676560.7,0,0
17,TRANSFER,41982.89,C1001328,346454.58,304471.69,C3001328,760532.2,802515.09,0,0
9,CASH_OUT,91120.22,C1001329,433809.43,342689.21,C3001329,725691.85,816812.07,0,0
11,TRANSFER,181696.67,C1001330,183228.32,1531.65,C3001330,692030.7,873727.37,0,0
15,TRANSFER,20985.62,C1001331,21606.85,621.23,C3001331,821539.86,842525.48,0,0
24,PAYMENT,144081.56,C1001332,487158.82,343077.26,M2001332,645690.67,789772.23,0,0
6,TRANSFER,137487.87,C1001333,8586.5,8586.5,C3001333,402418.49,539906.36,0,0
23,DEBIT,19241.26,C1001334,473825.83,454584.57,C3001334,471909.11,491150.37,0,0
3,TRANSFER,184522.22,C1001335,184338.71,184338.71,C3001335,716724.78,901247.0,1,0
30,CASH_OUT,113737.59,C1001336,5045.2,5045.2,C3001336,876306.03,990043.62,0,0
17,CASH_OUT,72808.73,C1001337,344578.62,271769.89,C3001337,272218.8,345027.53,0,0
5,CASH_IN,151332.06,C1001338,490270.15,338938.09,C3001338,342076.8,493408.86,0,0
30,CASH_OUT,51547.36,C1001339,482812.86,431265.5,C3001339,930739.4,982286.76,0,0
28,TRANSFER,138732.62,C1001340,80468.51,80468.51,C3001340,578511.79,717244.41,0,0
